iso3,year,past_ghg_net,ndc_low,ndc_high,ndc35pt_low,ndc35pt_high,ndc30pt_low,ndc30pt_high,nz_year,peak_net_ghg,s2z_pk_low,s2z_pk_high,s2z_ndc30_low,s2z_ndc30_high,s2z_latest,nz_ghg,ndc35_base
SRB,2022,58.02266952,,,,,,,,,,,,,,,
SRB,2023,56.26354336692519,,,,,,,,,,,,,,,
SRB,2024,55.54108051560226,60.43328940505863,60.43328940505863,,,,,,,,,,,55.54108051560226,,
SRB,2030,,42.55459360266821,42.55459360266821,,,42.55459360266821,42.55459360266821,,,,,,,,,
SRB,2035,,49.51743076296662,49.51743076296662,49.51743076296662,49.51743076296662,,,,,,,,,,,
SSD,2012,34.2828051,,,,,,,,,,,,,,,
SSD,2013,35.407604,,,,,,,,,,,,,,,
SSD,2014,36.1426565,,,,,,,,,,,,,,,
SSD,2015,36.3994961,,,,,,,,,,,,,36.3994961,,
STP,2012,-.26271,,,,,,,,,,,,,,,
STP,2016,-.32532,,,,,,,,,,,,,,,
STP,2017,-.30352,,,,,,,,,,,,,,,
STP,2018,-.30352,.2125,.2125,,,,,,,,,,,,,.2125
STP,2030,,.25,.3241,,,.25,.3241,,,,,,,,,
STP,2035,,.2528,.3941,.2528,.3941,,,,,,,,,,,
SUR,1990,4.0663789,,,,,,,,,,,,,,,
SUR,1991,4.4374155,,,,,,,,,,,,,,,
SUR,1992,4.4483317,,,,,,,,,,,,,,,
SUR,1993,4.2937753,,,,,,,,,,,,,,,
SUR,1994,4.216262899999999,,,,,,,,,,,,,,,
SUR,1995,4.223357,,,,,,,,,,,,,,,
SUR,1996,4.2431772,,,,,,,,,,,,,,,
SUR,1997,4.1785858,,,,,,,,,,,,,,,
SUR,1998,4.1722579,,,,,,,,,,,,,,,
SUR,1999,4.0916692,,,,,,,,,,,,,,,
SUR,2000,4.1240926,,,,,,,,,,,,,,,
SUR,2001,4.2497576,,,,,,,,,,,,,,,
SUR,2002,3.2412108,,,,,,,,,,,,,,,
SUR,2003,3.2924998,,,,,,,,,,,,,,,
SUR,2004,3.3136137,,,,,,,,,,,,,,,
SUR,2005,3.2825214,,,,,,,,,,,,,,,
SUR,2006,3.4904255,,,,,,,,,,,,,,,
SUR,2007,3.4905269,,,,,,,,,,,,,,,
SUR,2008,3.7610319,,,,,,,,,,,,,,,
SUR,2009,3.9010253,,,,,,,,,,,,,,,
SUR,2010,4.286569900000001,,,,,,,,,,,,,,,
SUR,2011,4.7028512,,,,,,,,,,,,,,,
SUR,2012,4.4128138,,,,,,,,,,,,,,,
SUR,2013,5.066851,,,,,,,,,,,,,,,
SUR,2014,5.1892179,,,,,,,,,,,,,,,
SUR,2015,4.6667359,,,,,,,,,,,,,,,
SUR,2016,4.920839,,,,,,,,,,,,,,,
SUR,2017,4.4012455,,,,,,,,,,,,,,,
SUR,2018,3.9892843,,,,,,,,,,,,,,,
SUR,2019,4.6018681,,,,,,,,,,,,,,,
SUR,2020,4.8945017,,,,,,,,,,,,,,,
SUR,2021,5.0204577,,,,,,,,,,,,,,,
SUR,2022,5.0757958,,,,,,,,,,,,,,,
SUR,2023,5.1634789,,,,,,,,,,,,,,,
SUR,2024,5.4767341,,,,,,,,,,,,,5.4767341,,
SWZ,1990,-2.06259,,,,,,,,,,,,,,,
SWZ,1991,-2.072546459053318,,,,,,,,,,,,,,,
SWZ,1992,-2.282287938749263,,,,,,,,,,,,,,,
SWZ,1993,-2.330082801675022,,,,,,,,,,,,,,,
SWZ,1994,-1.913306534977964,,,,,,,,,,,,,,,
SWZ,1995,-1.9222,,,,,,,,,,,,,,,
SWZ,1996,-1.822123554407139,,,,,,,,,,,,,,,
SWZ,1997,-1.760165065826604,,,,,,,,,,,,,,,
SWZ,1998,-1.768497406478096,,,,,,,,,,,,,,,
SWZ,1999,-1.706884272497781,,,,,,,,,,,,,,,
SWZ,2000,-1.75566,,,,,,,,,,,,,,,
SWZ,2001,-1.849886218503695,,,,,,,,,,,,,,,
SWZ,2002,-1.838978243832049,,,,,,,,,,,,,,,
SWZ,2003,-1.80473549806893,,,,,,,,,,,,,,,
SWZ,2004,-1.78124122431331,,,,,,,,,,,,,,,
SWZ,2005,-1.91257,,,,,,,,,,,,,,,
SWZ,2006,-1.762921892490605,,,,,,,,,,,,,,,
SWZ,2007,-1.705958326974947,,,,,,,,,,,,,,,
SWZ,2008,-1.748413509677827,,,,,,,,,,,,,,,
SWZ,2009,-1.745189815099857,,,,,,,,,,,,,,,
SWZ,2010,-1.97941,,,,,,,,,,,,,,,-1.97941
SWZ,2011,-1.922056240534495,,,,,,,,,,,,,,,
SWZ,2012,-1.78686964422979,,,,,,,,,,,,,,,
SWZ,2013,-1.685068338396762,,,,,,,,,,,,,,,
SWZ,2014,-1.668608324670792,,,,,,,,,,,,,,,
SWZ,2015,-1.751,,,,,,,,,,,,,,,
SWZ,2016,-1.72255630850299,,,,,,,,,,,,,,,
SWZ,2017,-1.822089613939803,,,,,,,,,,,,,,,
SWZ,2018,-1.81195,,,,,,,,,,,,,,,
SWZ,2019,-1.890608138511378,,,,,,,,,,,,,,,
SWZ,2020,-1.916,,,,,,,,,,,,,,,
SWZ,2021,-1.89796,,,,,,,,,,,,,,,
SWZ,2022,-1.8541,-1.8541,-1.8541,,,,,,,,,,,,,
SWZ,2030,,-2.78481,-2.78481,,,-2.78481,-2.78481,,,,,,,,,
SWZ,2035,,-2.76641,-1.22141,-2.76641,-1.22141,,,,,,,,,,,
SYC,2000,-.4876,,,,,,,,,,,,,,,
SYC,2005,-.43802,,,,,,,,,,,,,,,
SYC,2010,-.34444,,,,,,,,,,,,,,,
SYC,2015,-.23223,,,,,,,,,,,,,,,
SYC,2016,-.0493,,,,,,,,,,,,,,,
SYC,2017,-.01724,,,,,,,,,,,,,,,
SYC,2018,.00656,,,,,,,,,,,,,,,
SYC,2020,-.00594,,,,,,,,,,,,,,,
SYC,2021,-.00834,,,,,,,,,,,,,,,
SYC,2022,.05434,.68814,.68814,,,,,,,,,,,.05434,,
SYC,2023,,,,,,,,,,,,,,.0523992857142854,,
SYC,2024,,,,,,,,,,,,,,.050458571428571,,
SYC,2025,,,,,,,,,,,,,,.0485178571428571,,
SYC,2026,,,,,,,,,,,,,,.0465771428571427,,
SYC,2027,,,,,,,,,,,,,,.0446364285714282,,
SYC,2028,,,,,,,,,,,,,,.0426957142857143,,
SYC,2029,,,,,,,,,,,,,,.0407549999999999,,
SYC,2030,,,,,,,,,,,,,,.0388142857142855,,
SYC,2031,,,,,,,,,,,,,,.0368735714285711,,
SYC,2032,,,,,,,,,,,,,,.0349328571428571,,
SYC,2033,,,,,,,,,,,,,,.0329921428571427,,
SYC,2034,,,,,,,,,,,,,,.0310514285714283,,
SYC,2035,,,,,,,,,,,,,,.0291107142857139,,
SYC,2036,,,,,,,,,,,,,,.0271699999999999,,
SYC,2037,,,,,,,,,,,,,,.0252292857142855,,
SYC,2038,,,,,,,,,,,,,,.0232885714285711,,
SYC,2039,,,,,,,,,,,,,,.0213478571428571,,
SYC,2040,,,,,,,,,,,,,,.0194071428571427,,
SYC,2041,,,,,,,,,,,,,,.0174664285714283,,
SYC,2042,,,,,,,,,,,,,,.0155257142857139,,
SYC,2043,,,,,,,,,,,,,,.013585,,
SYC,2044,,,,,,,,,,,,,,.0116442857142856,,
SYC,2045,,,,,,,,,,,,,,.0097035714285711,,
SYC,2046,,,,,,,,,,,,,,.0077628571428567,,
SYC,2047,,,,,,,,,,,,,,.0058221428571428,,
SYC,2048,,,,,,,,,,,,,,.0038814285714284,,
SYC,2049,,,,,,,,,,,,,,.001940714285714,,
SYC,2050,,,,,,,,2050,,,,,,0,0,
SYR,1990,63.987489,,,,,,,,,,,,,,,
SYR,1991,73.05629499999999,,,,,,,,,,,,,,,
SYR,1992,72.371656,,,,,,,,,,,,,,,
SYR,1993,76.50599000000001,,,,,,,,,,,,,,,
SYR,1994,78.067966,,,,,,,,,,,,,,,
SYR,1995,78.862723,,,,,,,,,,,,,,,
SYR,1996,80.00326200000001,,,,,,,,,,,,,,,
SYR,1997,81.51764999999999,,,,,,,,,,,,,,,
SYR,1998,85.186288,,,,,,,,,,,,,,,
SYR,1999,87.30945299999999,,,,,,,,,,,,,,,
SYR,2000,87.29180599999999,,,,,,,,,,,,,,,
SYR,2001,78.69138700000001,,,,,,,,,,,,,,,
SYR,2002,65.67464,,,,,,,,,,,,,,,
SYR,2003,80.969605,,,,,,,,,,,,,,,
SYR,2004,76.47270399999999,,,,,,,,,,,,,,,
SYR,2005,77.351761,,,,,,,,,,,,,,,
SYR,2006,79.94479799999999,,,,,,,,,,,,,,,
SYR,2007,93.11446000000001,,,,,,,,93.11446000000001,,,,,,,
SYR,2008,92.57236900000001,,,,,,,,,,,,,,,
SYR,2009,88.529645,,,,,,,,,,,,,,,
SYR,2010,86.274974,,,,,,,,,,,,,,,
SYR,2011,83.51598799999999,,,,,,,,,,,,,,,
SYR,2012,65.456712,,,,,,,,,,,,,,,
SYR,2013,51.140358,,,,,,,,,,,,,,,
SYR,2014,47.249025,,,,,,,,,,,,,,,
SYR,2015,44.450145,,,,,,,,,,,,,,,
SYR,2016,43.094127,,,,,,,,,,,,,,,
SYR,2017,43.806531,,,,,,,,,,,,,,,
SYR,2018,46.33035899999999,,,,,,,,,,,,,,,
SYR,2019,43.470087,,,,,,,,,,,,,,,
SYR,2020,41.682316,,,,,,,,,,,,,,,
SYR,2021,46.401554,,,,,,,,,,,,,,,
SYR,2022,46.073271,,,,,,,,,,,,,,,
SYR,2023,47.314454,,,,,,,,,,,,,,,
SYR,2024,47.185429,,,,,,,,,,,,,47.185429,,
TCA,1990,.066651102,,,,,,,,,,,,,,,
TCA,1991,.066934686,,,,,,,,,,,,,,,
TCA,1992,.070915815,,,,,,,,,,,,,,,
TCA,1993,.07135279,,,,,,,,,,,,,,,
TCA,1994,.075433541,,,,,,,,,,,,,,,
TCA,1995,.075815637,,,,,,,,,,,,,,,
TCA,1996,.076059889,,,,,,,,,,,,,,,
TCA,1997,.090786138,,,,,,,,,,,,,,,
TCA,1998,.094690998,,,,,,,,,,,,,,,
TCA,1999,.1061542,,,,,,,,,,,,,,,
TCA,2000,.11816554,,,,,,,,,,,,,,,
TCA,2001,.12228443,,,,,,,,,,,,,,,
TCA,2002,.15989,,,,,,,,,,,,,,,
TCA,2003,.16264097,,,,,,,,,,,,,,,
TCA,2004,.16927536,,,,,,,,,,,,,,,
TCA,2005,.199685,,,,,,,,,,,,,,,
TCA,2006,.22543257,,,,,,,,,,,,,,,
TCA,2007,.26253927,,,,,,,,,,,,,,,
TCA,2008,.27477454,,,,,,,,,,,,,,,
TCA,2009,.28632997,,,,,,,,,,,,,,,
TCA,2010,.29306037,,,,,,,,,,,,,,,
TCA,2011,.29364813,,,,,,,,,,,,,,,
TCA,2012,.29407124,,,,,,,,,,,,,,,
TCA,2013,.29821249,,,,,,,,,,,,,,,
TCA,2014,.3190631,,,,,,,,,,,,,,,
TCA,2015,.32303023,,,,,,,,,,,,,,,
TCA,2016,.34023319,,,,,,,,,,,,,,,
TCA,2017,.36176985,,,,,,,,,,,,,,,
TCA,2018,.37284069,,,,,,,,,,,,,,,
TCA,2019,.37255292,,,,,,,,,,,,,,,
TCA,2020,.36783781,,,,,,,,,,,,,,,
TCA,2021,.37093145,,,,,,,,,,,,,,,
TCA,2022,.37447424,,,,,,,,,,,,,,,
TCA,2023,.3774783,,,,,,,,,,,,,,,
TCA,2024,.3943128,,,,,,,,,,,,,.3943128,,
TCD,1990,13.456647,,,,,,,,,,,,,,,
TCD,1991,18.717847,,,,,,,,,,,,,,,
TCD,1992,19.476997,,,,,,,,,,,,,,,
TCD,1993,-26.536542,,,,,,,,,,,,,,,
TCD,1994,-23.978174,,,,,,,,,,,,,,,
TCD,1995,-21.527314,,,,,,,,,,,,,,,
TCD,1996,-16.783744,,,,,,,,,,,,,,,
TCD,1997,-15.019057,,,,,,,,,,,,,,,
TCD,1998,-12.3597,,,,,,,,,,,,,,,
TCD,1999,-1.4629889,,,,,,,,,,,,,,,
TCD,2000,-20.233615,,,,,,,,,,,,,,,
TCD,2001,-18.131519,,,,,,,,,,,,,,,
TCD,2002,-18.696706,,,,,,,,,,,,,,,
TCD,2003,-12.604294,,,,,,,,,,,,,,,
