iso3,year,primap_net,primap_gross,unfccc_net,unfccc_gross,past_ghg_net,past_ghg_net_source,past_ghg_gross,past_ghg_gross_source,ndc_low,ndc_high,ndc35pt_low,ndc35pt_high,ndc40pt_low,ndc40pt_high,ndc30pt_low,ndc30pt_high,ndc35pt_base
ARG,2010,401.34286,322.01123,400.3757537,321.0441269200177,400.3757537,unfccc,321.0441269200177,unfccc,,,,,,,,,
ARG,2011,387.21937,330.36523,386.1651659,329.3110182274032,386.1651659,unfccc,329.3110182274032,unfccc,,,,,,,,,
ARG,2012,427.57483,331.25563,426.5036663,330.1844669977144,426.5036663,unfccc,330.1844669977144,unfccc,,,,,,,,,
ARG,2013,429.39427,338.20583,428.3009003,337.112461123555,428.3009003,unfccc,337.112461123555,unfccc,,,,,,,,,
ARG,2014,400.84933,338.67188,399.8730908,337.6956462485405,399.8730908,unfccc,337.6956462485405,unfccc,,,,,,,,,
ARG,2015,385.22437,344.81612,384.2135212,343.8052725182844,384.2135212,unfccc,343.8052725182844,unfccc,,,,,,,,,
ARG,2016,380.15364,346.04611,379.1367016,345.0291683358734,379.1367016,unfccc,345.0291683358734,unfccc,,,,,,,,,
ARG,2017,387.92534,344.44749,386.8342283,343.3563873088211,386.8342283,unfccc,343.3563873088211,unfccc,,,,,,,,,
ARG,2018,387.2863400000001,344.81845,386.2735728,343.8056798126198,386.2735728,unfccc,343.8056798126198,unfccc,,,,,,,,,
ARG,2019,347.96247,337.06251,346.9973634,336.0974049224457,346.9973634,unfccc,336.0974049224457,unfccc,,,,,,,,,
ARG,2020,394.04234,320.21872,392.9616616,319.138044309322,392.9616616,unfccc,319.138044309322,unfccc,,,,,,,,,
ARG,2021,399.38108,343.49191,398.3517294,342.4625501364492,398.3517294,unfccc,342.4625501364492,unfccc,,,,,,,,,
ARG,2022,402.15204,350.74739,400.9205923,349.5159422282659,400.9205923,unfccc,349.5159422282659,unfccc,,,,,,,,,
ARG,2023,393.68,345.67565,,,392.4744949115862,extrapolated,344.4620087269025,extrapolated,,,,,,,,,
ARG,2024,385.71771,337.71336,,,384.5365865949595,extrapolated,336.5276737297277,extrapolated,384.5365865949595,384.5365865949595,,,,,,,
ARG,2025,,,,,,,,,378.613822162466,378.613822162466,,,,,,,
ARG,2026,,,,,,,,,372.6910577299732,372.6910577299732,,,,,,,
ARG,2027,,,,,,,,,366.7682932974803,366.7682932974803,,,,,,,
ARG,2028,,,,,,,,,360.8455288649875,360.8455288649875,,,,,,,
ARG,2029,,,,,,,,,354.9227644324928,354.9227644324928,,,,,,,
ARG,2030,,,,,,,,,349,349,,,,,349,349,
ARM,1990,25.572837,26.324815,24.192489,24.954827,24.192489,unfccc,24.954827,unfccc,,,,,,,,,26.014
ARM,1991,24.362917,25.085367,,,23.05145268,interpolated,23.78322668,interpolated,,,,,,,,,
ARM,1992,21.972339,22.665259,,,20.72975836000001,interpolated,21.43096636,interpolated,,,,,,,,,
ARM,1993,10.946906,11.610298,,,9.773209040000001,interpolated,10.44385304,interpolated,,,,,,,,,
ARM,1994,11.213536,11.847399,,,10.10872272,interpolated,10.74880172,interpolated,,,,,,,,,
ARM,1995,11.998357,12.602691,,,10.9624274,interpolated,11.5719414,interpolated,,,,,,,,,
ARM,1996,9.5069891,10.081794,,,8.539943180000002,interpolated,9.118892080000002,interpolated,,,,,,,,,
ARM,1997,9.852888699999999,10.398165,,,8.95472646,interpolated,9.503110760000002,interpolated,,,,,,,,,
ARM,1998,8.7207638,9.236511399999999,,,7.891485240000002,interpolated,8.409304840000001,interpolated,,,,,,,,,
ARM,1999,6.9626831,7.4489019,,,6.202288220000002,interpolated,6.68954302,interpolated,,,,,,,,,
ARM,2000,5.7607262,6.2174162,5.069215000000001,5.525905,5.069215000000001,unfccc,5.525905,unfccc,,,,,,,,,
ARM,2001,5.8224474,6.2878669,,,5.087988333333334,interpolated,5.553407833333334,interpolated,,,,,,,,,
ARM,2002,5.5673965,6.0415455,,,4.789989566666668,interpolated,5.264138566666666,interpolated,,,,,,,,,
ARM,2003,6.0187581,6.501636599999999,,,5.198403300000001,interpolated,5.6812818,interpolated,,,,,,,,,
ARM,2004,6.422996,6.914604000000001,,,5.559693333333334,interpolated,6.051301333333335,interpolated,,,,,,,,,
ARM,2005,7.1756357,7.6759732,,,6.269385166666668,interpolated,6.769722666666667,interpolated,,,,,,,,,
ARM,2006,7.4617714,7.9708384,6.512573000000001,7.021640000000001,6.512573000000001,unfccc,7.021640000000001,unfccc,,,,,,,,,
ARM,2007,8.179052199999999,8.695495899999999,,,7.2003495,interpolated,7.7167932,interpolated,,,,,,,,,
ARM,2008,8.844934800000001,9.3687553,,,7.8367278,interpolated,8.3605483,interpolated,,,,,,,,,
ARM,2009,7.7228355,8.2540327,,,6.6851242,interpolated,7.216321399999999,interpolated,,,,,,,,,
ARM,2010,7.7308076,8.269381600000001,6.663592,7.202166,6.663592,unfccc,7.202166,unfccc,,,,,,,,,
ARM,2011,8.7005973,9.2294806,,,7.499505040521458,extrapolated,8.038358197785866,extrapolated,,,,,,,,,
ARM,2012,9.8373402,10.356533,,,8.479323875295822,extrapolated,9.019957411383457,extrapolated,,,,,,,,,
ARM,2013,9.9859957,10.495498,,,8.607457914041786,extrapolated,9.140988105890287,extrapolated,,,,,,,,,
ARM,2014,10.255603,10.755414,,,8.839846707086073,extrapolated,9.367360314672622,extrapolated,,,,,,,,,
ARM,2015,10.400461,10.890582,,,8.964707479709105,extrapolated,9.485084035862124,extrapolated,,,,,,,,,
ARM,2016,10.704547,11.184977,,,9.226815288072101,extrapolated,9.741485513279734,extrapolated,,,,,,,,,
ARM,2017,10.889312,11.360051,,,9.386074014919735,extrapolated,9.893965114690801,extrapolated,,,,,,,,,
ARM,2018,11.002302,11.487577,,,9.483466072649898,extrapolated,10.00503308394693,extrapolated,,,,,,,,,
ARM,2019,11.192147,11.677422,,,9.647103520209713,extrapolated,10.17037739509469,extrapolated,,,,,,,,,
ARM,2020,11.756655,12.24193,,,10.13368282568046,extrapolated,10.66203209444101,extrapolated,,,,,,,,,
ARM,2021,11.795191,12.280466,,,10.16689904248451,extrapolated,10.69559478176167,extrapolated,,,,,,,,,
ARM,2022,11.827901,12.313176,,,10.19509352171589,extrapolated,10.72408335095045,extrapolated,,,,,,,,,
ARM,2023,11.670909,12.156184,,,10.0597738126516,extrapolated,10.58735215394389,extrapolated,,,,,,,,,
ARM,2024,11.851663,12.336938,,,10.21557524643299,extrapolated,10.74477871570324,extrapolated,10.21557524643299,10.21557524643299,,,,,,,
ARM,2025,,,,,,,,,10.93222827202749,10.93222827202749,,,,,,,
ARM,2026,,,,,,,,,11.64888129762198,11.64888129762198,,,,,,,
ARM,2027,,,,,,,,,12.36553432321648,12.36553432321648,,,,,,,
ARM,2028,,,,,,,,,13.08218734881098,13.08218734881098,,,,,,,
ARM,2029,,,,,,,,,13.79884037440547,13.79884037440547,,,,,,,
ARM,2030,,,,,,,,,14.5154934,14.5154934,,,,,14.5154934,14.5154934,
ARM,2031,,,,,,,,,13.89319472000011,14.31559472000004,,,,,,,
ARM,2032,,,,,,,,,13.27089604000003,14.11569604000005,,,,,,,
ARM,2033,,,,,,,,,12.64859735999994,13.91579736000006,,,,,,,
ARM,2034,,,,,,,,,12.02629868000008,13.71589868000007,,,,,,,
ARM,2035,,,,,,,,,11.404,13.516,11.404,13.516,,,,,
ATA,1990,.0110001,.0110001,,,.0110001,primap,.0110001,primap,,,,,,,,,
ATA,1991,.0146668,.0146668,,,.0146668,primap,.0146668,primap,,,,,,,,,
ATA,1992,.0146668,.0146668,,,.0146668,primap,.0146668,primap,,,,,,,,,
ATA,1993,.0146668,.0146668,,,.0146668,primap,.0146668,primap,,,,,,,,,
ATA,1994,.0146668,.0146668,,,.0146668,primap,.0146668,primap,,,,,,,,,
ATA,1995,.0036667,.0036667,,,.0036667,primap,.0036667,primap,,,,,,,,,
ATA,1996,.0036667,.0036667,,,.0036667,primap,.0036667,primap,,,,,,,,,
ATA,1997,.0036667,.0036667,,,.0036667,primap,.0036667,primap,,,,,,,,,
ATA,1998,.0036667,.0036667,,,.0036667,primap,.0036667,primap,,,,,,,,,
ATA,1999,.0036667,.0036667,,,.0036667,primap,.0036667,primap,,,,,,,,,
ATA,2000,.0036667,.0036667,,,.0036667,primap,.0036667,primap,,,,,,,,,
ATA,2001,.0036667,.0036667,,,.0036667,primap,.0036667,primap,,,,,,,,,
ATA,2002,.0036667,.0036667,,,.0036667,primap,.0036667,primap,,,,,,,,,
ATA,2003,.0036667,.0036667,,,.0036667,primap,.0036667,primap,,,,,,,,,
ATA,2004,.0073334,.0073334,,,.0073334,primap,.0073334,primap,,,,,,,,,
ATA,2005,.0073334,.0073334,,,.0073334,primap,.0073334,primap,,,,,,,,,
ATA,2006,.0073334,.0073334,,,.0073334,primap,.0073334,primap,,,,,,,,,
ATA,2007,.0110001,.0110001,,,.0110001,primap,.0110001,primap,,,,,,,,,
ATA,2008,.0053079848,.0053079848,,,.0053079848,primap,.0053079848,primap,,,,,,,,,
ATA,2009,.0051770312,.0051770312,,,.0051770312,primap,.0051770312,primap,,,,,,,,,
ATA,2010,.0050460776,.0050460776,,,.0050460776,primap,.0050460776,primap,,,,,,,,,
ATA,2011,.004915124,.004915124,,,.004915124,primap,.004915124,primap,,,,,,,,,
ATA,2012,.0047841705,.0047841705,,,.0047841705,primap,.0047841705,primap,,,,,,,,,
ATA,2013,.0046532169,.0046532169,,,.0046532169,primap,.0046532169,primap,,,,,,,,,
ATA,2014,.0045222633,.0045222633,,,.0045222633,primap,.0045222633,primap,,,,,,,,,
ATA,2015,.0043913098,.0043913098,,,.0043913098,primap,.0043913098,primap,,,,,,,,,
ATA,2016,.0042603562,.0042603562,,,.0042603562,primap,.0042603562,primap,,,,,,,,,
ATA,2017,.0041294026,.0041294026,,,.0041294026,primap,.0041294026,primap,,,,,,,,,
ATA,2018,.003998449,.003998449,,,.003998449,primap,.003998449,primap,,,,,,,,,
ATA,2019,.0038674955,.0038674955,,,.0038674955,primap,.0038674955,primap,,,,,,,,,
ATA,2020,.0037365419,.0037365419,,,.0037365419,primap,.0037365419,primap,,,,,,,,,
ATA,2021,.0036055883,.0036055883,,,.0036055883,primap,.0036055883,primap,,,,,,,,,
ATA,2022,.0034746348,.0034746348,,,.0034746348,primap,.0034746348,primap,,,,,,,,,
ATA,2023,.0033436812,.0033436812,,,.0033436812,primap,.0033436812,primap,,,,,,,,,
ATA,2024,.0032127276,.0032127276,,,.0032127276,primap,.0032127276,primap,,,,,,,,,
ATG,1990,.27533771,.37216771,.291801,.388631,.291801,unfccc,.388631,unfccc,,,,,,,,,
ATG,1991,.29100142,.37702842,,,.319218645,interpolated,.405245645,interpolated,,,,,,,,,
ATG,1992,.29752409,.37274809,,,.33749525,interpolated,.41271925,interpolated,,,,,,,,,
ATG,1993,.31370096,.37812196,,,.365426055,interpolated,.429847055,interpolated,,,,,,,,,
ATG,1994,.33511778,.38873578,,,.39859681,interpolated,.45221481,interpolated,,,,,,,,,
ATG,1995,.34697083,.38978583,,,.422203795,interpolated,.465018795,interpolated,,,,,,,,,
ATG,1996,.37423139,.40624339,,,.46121829,interpolated,.49323029,interpolated,,,,,,,,,
ATG,1997,.40678507,.42799407,,,.5055259050000001,interpolated,.526734905,interpolated,,,,,,,,,
ATG,1998,.42684609,.43725209,,,.5373408600000001,interpolated,.5477468599999999,interpolated,,,,,,,,,
ATG,1999,.45863971,.45824271,,,.5808884150000001,interpolated,.580491415,interpolated,,,,,,,,,
ATG,2000,.47494736,.46374736,.6089500000000001,.59775,.6089500000000001,unfccc,.59775,unfccc,,,,,,,,,
ATG,2001,.49954579,.47887831,,,.6404886824099834,extrapolated,.617253130675504,extrapolated,,,,,,,,,
ATG,2002,.54727339,.51713842,,,.7016822471452416,extrapolated,.6665687337928996,extrapolated,,,,,,,,,
ATG,2003,.58006597,.54046352,,,.7437269941483622,extrapolated,.6966337642978712,extrapolated,,,,,,,,,
ATG,2004,.6127230899999999,.56365316,,,.7855980621841966,extrapolated,.7265241928061865,extrapolated,,,,,,,,,
ATG,2005,.65324563,.59470822,,,.8375537162444699,extrapolated,.7665528025970866,extrapolated,,,,,,,,,
ATG,2006,.70237878,.6343738799999999,,,.9005493957919886,extrapolated,.8176800979955982,extrapolated,,,,,,,,,
ATG,2007,.73979158,.65806058,,,.9485179213144801,extrapolated,.8482112150352726,extrapolated,,,,,,,,,
ATG,2008,.7627836600000001,.66732654,,,.9779970347808652,extrapolated,.8601546309287885,extrapolated,,,,,,,,,
ATG,2009,.7979705300000001,.6887873,,,1.023111601764668,extrapolated,.8878166089721783,extrapolated,,,,,,,,,
ATG,2010,.78996385,.66705452,,,1.01284590034883,extrapolated,.8598040090837391,extrapolated,,,,,,,,,
ATG,2011,.8008844000000001,.6642489699999999,,,1.026847597131607,extrapolated,.8561877782279989,extrapolated,,,,,,,,,
ATG,2012,.8304153400000001,.6800537900000001,,,1.064710458213727,extrapolated,.8765594977672758,extrapolated,,,,,,,,,
ATG,2013,.84841886,.6843312100000001,,,1.087793528943924,extrapolated,.8820729044743243,extrapolated,,,,,,,,,
ATG,2014,.87822878,.70041502,,,1.126014082025848,extrapolated,.9028042298828397,extrapolated,,,,,,,,,
ATG,2015,.91244988,.7209100100000001,,,1.169890394644999,extrapolated,.9292213727696479,extrapolated,,,,,,,,,
ATG,2016,.9094977599999999,.73854705,,,1.16610535734318,extrapolated,.9519547434997797,extrapolated,,,,,,,,,
ATG,2017,.91697381,.7460231000000001,,,1.175690715702683,extrapolated,.9615910439360776,extrapolated,,,,,,,,,
ATG,2018,.92867236,.7577216499999999,,,1.190689919030185,extrapolated,.9766699616090536,extrapolated,,,,,,,,,
ATG,2019,.95540625,.7844555400000001,,,1.224966564584126,extrapolated,1.011128772862448,extrapolated,,,,,,,,,
ATG,2020,.92839518,.75744447,,,1.19033453488614,extrapolated,.9763126887504007,extrapolated,,,,,,,,,
ATG,2021,.9353953699999999,.76444466,,,1.199309773111488,extrapolated,.9853356265251839,extrapolated,,,,,,,,,
ATG,2022,.9430645600000001,.77211385,,,1.209142764393932,extrapolated,.9952208759474124,extrapolated,,,,,,,,,
ATG,2023,.94897975,.7780290400000001,,,1.216726878453436,extrapolated,1.002845296326862,extrapolated,,,,,,,,,
ATG,2024,.98184072,.8108900099999999,,,1.258859311153977,extrapolated,1.045201644872976,extrapolated,,,,,,,,,
AUS,1990,624.02419,443.32244,620.8588996999999,440.1571542,620.8588996999999,unfccc,440.1571542,unfccc,,,,,,,,,
AUS,1991,604.68048,443.4614,601.5758423,440.3567623,601.5758423,unfccc,440.3567623,unfccc,,,,,,,,,
AUS,1992,565.82146,447.51647,562.4538554999999,444.1488651,562.4538554999999,unfccc,444.1488651,unfccc,,,,,,,,,
AUS,1993,544.36518,447.40975,541.3763038,444.4208739,541.3763038,unfccc,444.4208739,unfccc,,,,,,,,,
AUS,1994,533.7930799999999,447.68086,530.7537526,444.641534,530.7537526,unfccc,444.641534,unfccc,,,,,,,,,
AUS,1995,521.29328,456.41215,518.2440758,453.3629506,518.2440758,unfccc,453.3629506,unfccc,,,,,,,,,
AUS,1996,523.40822,462.96658,520.0306832,459.5890442,520.0306832,unfccc,459.5890442,unfccc,,,,,,,,,
AUS,1997,521.05402,474.1501,518.5591152,471.6551967,518.5591152,unfccc,471.6551967,unfccc,,,,,,,,,
AUS,1998,539.82263,489.07987,536.8060424,486.0632815,536.8060424,unfccc,486.0632815,unfccc,,,,,,,,,
AUS,1999,560.44029,494.93314,557.4620196999999,491.9548706,557.4620196999999,unfccc,491.9548706,unfccc,,,,,,,,,
AUS,2000,582.0072299999999,506.46398,579.1687561,503.6255058,579.1687561,unfccc,503.6255058,unfccc,,,,,,,,,
AUS,2001,598.1099,515.0057,594.5740043999999,511.4698042,594.5740043999999,unfccc,511.4698042,unfccc,,,,,,,,,
AUS,2002,602.06837,518.30967,598.8564195,515.097717,598.8564195,unfccc,515.097717,unfccc,,,,,,,,,
AUS,2003,601.24389,518.4910599999999,598.1005147000001,515.3476864,598.1005147000001,unfccc,515.3476864,unfccc,,,,,,,,,
AUS,2004,582.9180200000001,533.21784,579.6722058,529.9720243,579.6722058,unfccc,529.9720243,unfccc,,,,,,,,,
AUS,2005,614.54188,537.60465,611.9315827,534.9943569999999,611.9315827,unfccc,534.9943569999999,unfccc,,,,,,,,,611.931582730694
AUS,2006,651.58385,543.27327,648.433085,540.1225019999999,648.433085,unfccc,540.1225019999999,unfccc,,,,,,,,,
AUS,2007,633.63481,550.63433,630.7811101999999,547.780625,630.7811101999999,unfccc,547.780625,unfccc,,,,,,,,,
AUS,2008,623.32055,553.51342,620.7714398000001,550.9643116999999,620.7714398000001,unfccc,550.9643116999999,unfccc,,,,,,,,,
AUS,2009,618.35297,556.2225699999999,615.3388851,553.2084787,615.3388851,unfccc,553.2084787,unfccc,,,,,,,,,
AUS,2010,618.77022,550.3883000000001,616.6194151,548.2374956,616.6194151,unfccc,548.2374956,unfccc,,,,,,,,,
AUS,2011,588.46681,552.8505600000001,585.5530569,549.9368034,585.5530569,unfccc,549.9368034,unfccc,,,,,,,,,
AUS,2012,563.82488,555.28347,560.6126648000001,552.0712505,560.6126648000001,unfccc,552.0712505,unfccc,,,,,,,,,
AUS,2013,565.4855600000001,546.6163399999999,563.0135557999999,544.1443334000001,563.0135557999999,unfccc,544.1443334000001,unfccc,,,,,,,,,
AUS,2014,547.47666,539.28495,544.760219,536.5685087000001,544.760219,unfccc,536.5685087000001,unfccc,,,,,,,,,
AUS,2015,542.6296600000001,547.60053,540.1338995999999,545.1047738,540.1338995999999,unfccc,545.1047738,unfccc,,,,,,,,,
AUS,2016,499.16059,555.58966,496.8350664,553.2641403,496.8350664,unfccc,553.2641403,unfccc,,,,,,,,,
AUS,2017,539.0632099999999,564.9526,536.7208916,562.6102735000001,536.7208916,unfccc,562.6102735000001,unfccc,,,,,,,,,
AUS,2018,511.00723,566.5589200000001,508.3225194,563.8742165,508.3225194,unfccc,563.8742165,unfccc,,,,,,,,,
AUS,2019,499.76798,560.79538,496.2545559,557.2819597,496.2545559,unfccc,557.2819597,unfccc,,,,,,,,,
AUS,2020,480.31301,540.95055,477.7103812,538.3479229,477.7103812,unfccc,538.3479229,unfccc,,,,,,,,,
AUS,2021,442.11844,531.7602900000001,439.9246668,529.5665115,439.9246668,unfccc,529.5665115,unfccc,,,,,,,,,
AUS,2022,442.79277,525.7946800000001,440.6208224,523.6227329,440.6208224,unfccc,523.6227329,unfccc,,,,,,,,,
AUS,2023,455.99519,529.69659,453.4489113,527.1503203,453.4489113,unfccc,527.1503203,unfccc,,,,,,,,,
AUS,2024,460.60111,537.3467800000001,,,458.0291118269724,extrapolated,534.7637355739323,extrapolated,458.0291118269724,458.0291118269724,,,,,,,
AUS,2025,,,,,,,,,439.8244268789786,439.8244268789786,,,,,,,
AUS,2026,,,,,,,,,421.6197419309829,421.6197419309829,,,,,,,
AUS,2027,,,,,,,,,403.4150569829872,403.4150569829872,,,,,,,
AUS,2028,,,,,,,,,385.2103720349915,385.2103720349915,,,,,,,
AUS,2029,,,,,,,,,367.0056870869957,367.0056870869957,,,,,,,
AUS,2030,,,,,,,,,348.801002139,348.801002139,,,,,348.801002139,348.801002139,
AUS,2031,,,,,,,,,315.756696675031,325.5476019987327,,,,,,,
AUS,2032,,,,,,,,,282.7123912110692,302.2942018584654,,,,,,,
AUS,2033,,,,,,,,,249.6680857471074,279.0408017181981,,,,,,,
AUS,2034,,,,,,,,,216.6237802831602,255.7874015779307,,,,,,,
AUS,2035,,,,,,,,,183.5794748192082,232.5340014376637,183.5794748192082,232.5340014376637,,,,,
AZE,1990,85.90891000000001,89.90880300000001,84.60035277999999,88.6002462084396,84.60035277999999,unfccc,88.6002462084396,unfccc,,,,,,,,,82.7
AZE,1991,84.70778299999999,88.398805,,,83.34579926566664,interpolated,87.03682167962833,interpolated,,,,,,,,,
AZE,1992,78.36618199999999,81.74833199999999,,,76.95077175133332,interpolated,80.33292215081707,interpolated,,,,,,,,,
AZE,1993,70.935242,74.00852,,,69.46640523699999,interpolated,72.53968362200582,interpolated,,,,,,,,,
AZE,1994,63.907117,66.67152300000001,,,62.38485372266666,interpolated,65.14926009319457,interpolated,,,,,,,,,
AZE,1995,55.54012599999999,57.99566,,,53.96443620833332,interpolated,56.41997056438331,interpolated,,,,,,,,,
AZE,1996,50.087998,53.026404,,,48.45888169399999,interpolated,51.39728803557205,interpolated,,,,,,,,,
AZE,1997,46.110433,49.531711,,,44.42789017966666,interpolated,47.84916850676079,interpolated,,,,,,,,,
AZE,1998,47.709905,51.614055,,,45.97393566533332,interpolated,49.87808597794954,interpolated,,,,,,,,,
AZE,1999,47.437279,51.824301,,,45.64788315099999,interpolated,50.03490544913828,interpolated,,,,,,,,,
AZE,2000,46.574098,51.443992,,,44.73127563666666,interpolated,49.60116992032702,interpolated,,,,,,,,,
AZE,2001,44.694031,49.65962,,,42.79778212233333,interpolated,47.76337139151577,interpolated,,,,,,,,,
AZE,2002,44.25285899999999,49.31414100000001,,,42.30318360799999,interpolated,47.36446586270451,interpolated,,,,,,,,,
AZE,2003,45.589366,50.746342,,,43.58626409366666,interpolated,48.74324033389325,interpolated,,,,,,,,,
AZE,2004,46.774371,52.027041,,,44.71784257933333,interpolated,49.97051280508199,interpolated,,,,,,,,,
AZE,2005,48.109127,53.457491,,,45.999172065,interpolated,51.34753627627074,interpolated,,,,,,,,,
AZE,2006,50.515935,55.876531,,,48.35255355066666,interpolated,53.71314974745948,interpolated,,,,,,,,,
AZE,2007,53.508432,58.881261,,,51.29162403633333,interpolated,56.66445321864822,interpolated,,,,,,,,,
AZE,2008,57.916812,63.301873,,,55.64657752199999,interpolated,61.03163868983696,interpolated,,,,,,,,,
AZE,2009,51.798277,57.19556900000001,,,49.47461600766666,interpolated,54.87190816102571,interpolated,,,,,,,,,
AZE,2010,51.374388,56.783913,,,48.99730049333333,interpolated,54.40682563221444,interpolated,,,,,,,,,
AZE,2011,53.481911,59.254389,,,51.051396979,interpolated,56.82387510340319,interpolated,,,,,,,,,
AZE,2012,56.205321,62.286864,,,53.72138046466667,interpolated,59.80292357459193,interpolated,,,,,,,,,
AZE,2013,57.357608,63.692044,,,54.82024095033333,interpolated,61.15467704578068,interpolated,,,,,,,,,
AZE,2014,58.02354,65.06692,,,55.432746436,interpolated,62.47612651696942,interpolated,,,,,,,,,
AZE,2015,59.48431,66.60283500000001,,,56.84008992166667,interpolated,63.95861498815817,interpolated,,,,,,,,,
AZE,2016,59.259288,66.48267600000001,,,56.56164140733333,interpolated,63.78502945934692,interpolated,,,,,,,,,
AZE,2017,58.574759,65.37519500000001,,,55.823685893,interpolated,62.62412193053565,interpolated,,,,,,,,,
AZE,2018,61.91151799999999,68.289002,,,59.10701837866666,interpolated,65.48450240172438,interpolated,,,,,,,,,
AZE,2019,67.680753,73.635284,,,64.82282686433334,interpolated,70.77735787291313,interpolated,,,,,,,,,
AZE,2020,64.385397,69.91697500000001,61.47404435,67.00562234410188,61.47404435,unfccc,67.00562234410188,unfccc,,,,,,,,,
AZE,2021,69.433846,74.82105800000001,66.36480238,71.75201403537292,66.36480238,unfccc,71.75201403537292,unfccc,,,,,,,,,
AZE,2022,72.743126,77.948984,69.4988767,74.7047345963511,69.4988767,unfccc,74.7047345963511,unfccc,,,,,,,,,
AZE,2023,77.235446,82.755241,,,73.79084504044421,extrapolated,79.31095439758488,extrapolated,,,,,,,,,
AZE,2024,75.86850199999999,81.38829700000001,,,72.48486497420667,extrapolated,78.00090282939415,extrapolated,72.48486497420667,72.48486497420667,,,,,,,
AZE,2025,,,,,,,,,69.56909236300544,69.56909236300544,,,,,,,
AZE,2026,,,,,,,,,66.6533197518047,66.6533197518047,,,,,,,
AZE,2027,,,,,,,,,63.73754714060397,63.73754714060397,,,,,,,
AZE,2028,,,,,,,,,60.82177452940232,60.82177452940232,,,,,,,
AZE,2029,,,,,,,,,57.90600191820158,57.90600191820158,,,,,,,
AZE,2030,,,,,,,,,54.990229307,54.990229307,,,,,54.990229307,54.990229307,
AZE,2031,,,,,,,,,53.91618344559993,53.91618344559993,,,,,,,
